epoch_h,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,hyper_param,hp_update
615,0.4112370014190674,0.86,2.209352970123291,0.28,3.042294502258301,0.22,"tensor([-3.3130, -2.1179, -4.8316,  ...,  1.0336, -7.2056,  2.0317],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
616,0.3936389982700348,0.9,2.203035831451416,0.26,3.0412747859954834,0.18,"tensor([-3.3184, -2.1224, -4.8370,  ...,  1.0298, -7.2078,  2.0405],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
617,0.42594361305236816,0.82,2.3801510334014893,0.26,3.076751947402954,0.16,"tensor([-3.3335, -2.1368, -4.8530,  ...,  1.0177, -7.2087,  2.0493],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
618,0.425742506980896,0.86,2.256945848464966,0.26,3.0853612422943115,0.16,"tensor([-3.3436, -2.1461, -4.8643,  ...,  1.0134, -7.2122,  2.0562],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
619,0.5031192898750305,0.88,2.2803404331207275,0.26,3.0516421794891357,0.16,"tensor([-3.3498, -2.1516, -4.8702,  ...,  1.0005, -7.2142,  2.0704],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
620,0.41305920481681824,0.9,2.2236392498016357,0.24,2.969343900680542,0.2,"tensor([-3.3608, -2.1620, -4.8805,  ...,  0.9851, -7.2147,  2.0758],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
621,0.4201103448867798,0.88,2.161843776702881,0.24,2.9583051204681396,0.2,"tensor([-3.3694, -2.1706, -4.8907,  ...,  0.9764, -7.2156,  2.0823],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
622,0.38486507534980774,0.92,2.204949378967285,0.3,2.905182123184204,0.18,"tensor([-3.3829, -2.1832, -4.9034,  ...,  0.9559, -7.2243,  2.0893],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
623,0.3872194290161133,0.86,2.2153306007385254,0.24,2.9921655654907227,0.22,"tensor([-3.3899, -2.1895, -4.9108,  ...,  0.9437, -7.2302,  2.0949],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
624,0.43020957708358765,0.94,2.193330764770508,0.28,2.963418483734131,0.22,"tensor([-3.3996, -2.1994, -4.9213,  ...,  0.9381, -7.2321,  2.0999],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
625,0.5077210068702698,0.84,2.4532501697540283,0.24,3.031914710998535,0.18,"tensor([-3.3822, -2.1814, -4.9049,  ...,  0.9463, -7.2410,  2.1171],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
626,0.5290746688842773,0.84,2.575721025466919,0.2,3.0459041595458984,0.12,"tensor([-3.3663, -2.1655, -4.8893,  ...,  0.9517, -7.2480,  2.1347],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
627,0.5553138852119446,0.88,2.4209084510803223,0.24,2.8808095455169678,0.22,"tensor([-3.3512, -2.1509, -4.8762,  ...,  0.9503, -7.2552,  2.1440],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
628,0.4597368538379669,0.9,2.424001455307007,0.22,2.9442596435546875,0.18,"tensor([-3.3360, -2.1353, -4.8626,  ...,  0.9544, -7.2591,  2.1612],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
629,0.4552963376045227,0.86,2.2532641887664795,0.26,2.8771376609802246,0.2,"tensor([-3.3177, -2.1173, -4.8463,  ...,  0.9634, -7.2705,  2.1750],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
630,0.4173766076564789,0.92,2.2179887294769287,0.3,2.800266981124878,0.16,"tensor([-3.3160, -2.1153, -4.8462,  ...,  0.9485, -7.2800,  2.1814],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
631,0.4406724274158478,0.88,2.226757287979126,0.24,3.005852460861206,0.2,"tensor([-3.3096, -2.1083, -4.8408,  ...,  0.9464, -7.2811,  2.1936],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
632,0.4401410222053528,0.9,2.315453290939331,0.24,2.967559814453125,0.2,"tensor([-3.2950, -2.0937, -4.8271,  ...,  0.9356, -7.2860,  2.2089],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
633,0.40484845638275146,0.92,2.385838508605957,0.28,2.940908908843994,0.16,"tensor([-3.2907, -2.0890, -4.8236,  ...,  0.9397, -7.2938,  2.2256],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
634,0.4201352000236511,0.92,2.138193130493164,0.28,2.7914628982543945,0.2,"tensor([-3.2807, -2.0789, -4.8151,  ...,  0.9274, -7.3002,  2.2319],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
635,0.35702431201934814,0.92,2.1959166526794434,0.26,2.955263137817383,0.24,"tensor([-3.2821, -2.0798, -4.8164,  ...,  0.9154, -7.3014,  2.2454],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
636,0.3609933853149414,0.94,2.1446797847747803,0.32,2.941269636154175,0.24,"tensor([-3.2875, -2.0848, -4.8225,  ...,  0.9017, -7.3024,  2.2540],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
637,0.388637512922287,0.92,2.1434226036071777,0.28,2.9069740772247314,0.24,"tensor([-3.2795, -2.0762, -4.8150,  ...,  0.8956, -7.3089,  2.2661],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
638,0.41468536853790283,0.88,2.2121472358703613,0.28,2.912726640701294,0.2,"tensor([-3.2711, -2.0675, -4.8072,  ...,  0.8939, -7.3206,  2.2790],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
639,0.3908577859401703,0.9,2.126969337463379,0.3,2.875265121459961,0.18,"tensor([-3.2755, -2.0718, -4.8138,  ...,  0.8809, -7.3250,  2.2848],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
640,0.5260183811187744,0.84,2.2395458221435547,0.22,3.033418655395508,0.18,"tensor([-3.2928, -2.0888, -4.8301,  ...,  0.8704, -7.3258,  2.2912],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
641,0.5495296120643616,0.84,2.1860995292663574,0.26,2.902785301208496,0.14,"tensor([-3.3161, -2.1119, -4.8526,  ...,  0.8379, -7.3274,  2.2944],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
642,0.43321019411087036,0.82,2.186317205429077,0.3,2.94393253326416,0.2,"tensor([-3.3263, -2.1212, -4.8617,  ...,  0.8334, -7.3273,  2.3060],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
643,0.39581480622291565,0.94,2.129197835922241,0.32,2.882685899734497,0.24,"tensor([-3.3215, -2.1159, -4.8571,  ...,  0.8290, -7.3279,  2.3184],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
644,0.375396192073822,0.9,2.151970386505127,0.28,2.8483498096466064,0.24,"tensor([-3.3163, -2.1102, -4.8524,  ...,  0.8180, -7.3301,  2.3311],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
645,0.3541751503944397,0.94,2.225862979888916,0.26,2.9239816665649414,0.22,"tensor([-3.3087, -2.1023, -4.8458,  ...,  0.8225, -7.3372,  2.3442],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
646,0.4027082324028015,0.92,2.1777193546295166,0.26,2.921618938446045,0.22,"tensor([-3.2923, -2.0854, -4.8305,  ...,  0.8214, -7.3412,  2.3581],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
647,0.4382252097129822,0.96,2.351719379425049,0.22,2.9305238723754883,0.22,"tensor([-3.2768, -2.0693, -4.8155,  ...,  0.8252, -7.3509,  2.3742],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
648,0.4189282953739166,0.94,2.2440590858459473,0.26,2.8973159790039062,0.2,"tensor([-3.2666, -2.0589, -4.8065,  ...,  0.8184, -7.3554,  2.3860],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
649,0.4973839223384857,0.88,2.367760419845581,0.2,2.9506261348724365,0.22,"tensor([-3.2439, -2.0357, -4.7855,  ...,  0.8260, -7.3612,  2.4009],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
650,0.45866042375564575,0.88,2.317202091217041,0.22,2.8472979068756104,0.2,"tensor([-3.2352, -2.0263, -4.7773,  ...,  0.8315, -7.3715,  2.4129],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
651,0.4671407639980316,0.92,2.145174026489258,0.3,2.7608284950256348,0.2,"tensor([-3.2258, -2.0164, -4.7694,  ...,  0.8221, -7.3781,  2.4213],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
652,0.3916544020175934,0.9,2.154822587966919,0.28,2.88076114654541,0.22,"tensor([-3.2238, -2.0140, -4.7686,  ...,  0.8173, -7.3801,  2.4320],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
653,0.41099825501441956,0.88,2.11041259765625,0.3,2.9123923778533936,0.18,"tensor([-3.2101, -2.0004, -4.7571,  ...,  0.8215, -7.3821,  2.4460],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
654,0.3780434727668762,0.96,2.182551383972168,0.26,2.8129186630249023,0.26,"tensor([-3.2140, -2.0039, -4.7617,  ...,  0.8220, -7.3922,  2.4559],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
655,0.4009610414505005,0.94,2.085381269454956,0.32,2.8696205615997314,0.22,"tensor([-3.2181, -2.0077, -4.7663,  ...,  0.8140, -7.3916,  2.4633],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
656,0.4260348379611969,0.88,2.11509370803833,0.3,2.9683098793029785,0.16,"tensor([-3.2180, -2.0067, -4.7666,  ...,  0.8155, -7.3898,  2.4816],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
657,0.4624658226966858,0.88,2.1770544052124023,0.3,2.980095863342285,0.12,"tensor([-3.2326, -2.0214, -4.7811,  ...,  0.8193, -7.3910,  2.4917],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
658,0.510684072971344,0.86,2.031771183013916,0.3,2.816520929336548,0.16,"tensor([-3.2537, -2.0428, -4.8025,  ...,  0.8047, -7.3937,  2.4957],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
659,0.4206395447254181,0.92,2.188955307006836,0.26,2.861875534057617,0.2,"tensor([-3.2655, -2.0551, -4.8144,  ...,  0.7951, -7.3971,  2.5078],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
660,0.4174797534942627,0.88,2.0362040996551514,0.32,2.845642328262329,0.14,"tensor([-3.2708, -2.0600, -4.8210,  ...,  0.7857, -7.4007,  2.5174],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
661,0.3878312408924103,0.88,2.042696475982666,0.28,2.789851427078247,0.24,"tensor([-3.2696, -2.0580, -4.8201,  ...,  0.7764, -7.4039,  2.5316],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
662,0.39787590503692627,0.88,2.220015525817871,0.22,2.921602725982666,0.22,"tensor([-3.2731, -2.0602, -4.8229,  ...,  0.7801, -7.4045,  2.5452],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
663,0.44562286138534546,0.92,2.177135705947876,0.22,2.848207950592041,0.2,"tensor([-3.2617, -2.0477, -4.8121,  ...,  0.7781, -7.4102,  2.5607],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
664,0.4357876479625702,0.9,2.064530849456787,0.28,2.8196170330047607,0.22,"tensor([-3.2515, -2.0368, -4.8027,  ...,  0.7773, -7.4163,  2.5719],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
665,0.41091057658195496,0.94,2.1050195693969727,0.26,2.7610995769500732,0.22,"tensor([-3.2467, -2.0315, -4.7986,  ...,  0.7708, -7.4273,  2.5815],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
666,0.3928532898426056,0.92,2.053938627243042,0.3,2.7746317386627197,0.2,"tensor([-3.2465, -2.0310, -4.7984,  ...,  0.7584, -7.4320,  2.5908],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
667,0.38914620876312256,0.94,2.113034725189209,0.28,2.847338914871216,0.26,"tensor([-3.2432, -2.0271, -4.7952,  ...,  0.7590, -7.4365,  2.6025],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
668,0.40082845091819763,0.94,2.190154552459717,0.28,2.8414969444274902,0.24,"tensor([-3.2304, -2.0127, -4.7826,  ...,  0.7579, -7.4404,  2.6169],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
669,0.40103018283843994,0.92,2.0853490829467773,0.28,2.8962645530700684,0.18,"tensor([-3.2297, -2.0121, -4.7820,  ...,  0.7666, -7.4415,  2.6255],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
670,0.3802658021450043,0.9,2.0737574100494385,0.26,2.7995550632476807,0.2,"tensor([-3.2359, -2.0179, -4.7886,  ...,  0.7598, -7.4518,  2.6341],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
671,0.4186818599700928,0.86,2.027967929840088,0.28,2.8144190311431885,0.18,"tensor([-3.2454, -2.0274, -4.7980,  ...,  0.7455, -7.4556,  2.6431],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
672,0.38803723454475403,0.88,2.1095352172851562,0.26,2.847858190536499,0.2,"tensor([-3.2573, -2.0389, -4.8091,  ...,  0.7402, -7.4592,  2.6535],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
673,0.4096345603466034,0.88,2.0138869285583496,0.3,2.9137206077575684,0.18,"tensor([-3.2659, -2.0484, -4.8177,  ...,  0.7405, -7.4595,  2.6603],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
674,0.4653317332267761,0.86,2.1117234230041504,0.28,2.8801889419555664,0.18,"tensor([-3.2802, -2.0635, -4.8330,  ...,  0.7262, -7.4611,  2.6686],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
675,0.43609780073165894,0.94,2.115306854248047,0.32,2.8544201850891113,0.16,"tensor([-3.3040, -2.0880, -4.8561,  ...,  0.7121, -7.4607,  2.6742],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
676,0.4876869320869446,0.86,2.050227165222168,0.32,2.929870367050171,0.16,"tensor([-3.3077, -2.0905, -4.8588,  ...,  0.7127, -7.4602,  2.6886],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
677,0.4000914394855499,0.92,2.051117181777954,0.28,2.8498611450195312,0.18,"tensor([-3.3109, -2.0934, -4.8620,  ...,  0.7112, -7.4617,  2.7027],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
678,0.507561981678009,0.86,2.0427002906799316,0.3,2.6274828910827637,0.2,"tensor([-3.3137, -2.0966, -4.8664,  ...,  0.6912, -7.4742,  2.7046],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
679,0.472202867269516,0.86,2.195735216140747,0.26,2.8153860569000244,0.2,"tensor([-3.3038, -2.0847, -4.8562,  ...,  0.6945, -7.4763,  2.7253],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
680,0.40233108401298523,0.92,2.014392852783203,0.26,2.7699649333953857,0.22,"tensor([-3.2973, -2.0776, -4.8505,  ...,  0.6855, -7.4787,  2.7354],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
681,0.39713093638420105,0.9,2.062833309173584,0.32,2.70290470123291,0.22,"tensor([-3.3024, -2.0828, -4.8560,  ...,  0.6707, -7.4849,  2.7413],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
682,0.4381994605064392,0.86,2.084501266479492,0.3,2.844627618789673,0.24,"tensor([-3.2975, -2.0765, -4.8508,  ...,  0.6793, -7.4858,  2.7607],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
683,0.4628675580024719,0.88,1.9674487113952637,0.3,2.820284366607666,0.2,"tensor([-3.3093, -2.0890, -4.8624,  ...,  0.6718, -7.4864,  2.7659],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
684,0.4167168140411377,0.88,1.9959830045700073,0.3,2.7797248363494873,0.18,"tensor([-3.3256, -2.1066, -4.8797,  ...,  0.6383, -7.4909,  2.7740],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
685,0.41640758514404297,0.9,1.9970663785934448,0.32,2.895875930786133,0.18,"tensor([-3.3319, -2.1126, -4.8861,  ...,  0.6345, -7.4907,  2.7838],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
686,0.44630882143974304,0.84,2.0232338905334473,0.32,2.897641181945801,0.18,"tensor([-3.3356, -2.1154, -4.8901,  ...,  0.6385, -7.4918,  2.7984],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
687,0.4334604740142822,0.86,2.0034310817718506,0.28,2.8541040420532227,0.16,"tensor([-3.3421, -2.1230, -4.8968,  ...,  0.6282, -7.4938,  2.8048],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
688,0.4367532730102539,0.88,1.9695051908493042,0.28,2.7241811752319336,0.24,"tensor([-3.3364, -2.1160, -4.8918,  ...,  0.6083, -7.4987,  2.8202],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
689,0.40461966395378113,0.96,1.9990909099578857,0.3,2.788351535797119,0.22,"tensor([-3.3365, -2.1162, -4.8920,  ...,  0.6002, -7.4986,  2.8344],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
690,0.43873271346092224,0.92,2.055173873901367,0.26,2.797410011291504,0.22,"tensor([-3.3444, -2.1234, -4.9001,  ...,  0.5818, -7.5012,  2.8461],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
691,0.4200259745121002,0.92,1.9938889741897583,0.32,2.8531494140625,0.22,"tensor([-3.3477, -2.1272, -4.9038,  ...,  0.5889, -7.4994,  2.8570],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
692,0.43715155124664307,0.86,1.9766048192977905,0.32,2.7503905296325684,0.2,"tensor([-3.3500, -2.1297, -4.9079,  ...,  0.5635, -7.5032,  2.8677],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
693,0.3854946792125702,0.9,2.055802345275879,0.28,2.952359676361084,0.22,"tensor([-3.3647, -2.1449, -4.9214,  ...,  0.5553, -7.5042,  2.8732],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
694,0.45250922441482544,0.88,2.126110076904297,0.26,3.006377935409546,0.16,"tensor([-3.3805, -2.1619, -4.9380,  ...,  0.5500, -7.5031,  2.8804],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
695,0.388194739818573,0.88,2.02370285987854,0.36,2.8900046348571777,0.16,"tensor([-3.3899, -2.1715, -4.9471,  ...,  0.5325, -7.5050,  2.8879],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
696,0.46055594086647034,0.9,2.119495153427124,0.3,2.9302446842193604,0.14,"tensor([-3.3945, -2.1751, -4.9518,  ...,  0.5250, -7.5053,  2.8986],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
697,0.46665459871292114,0.8,2.0624659061431885,0.32,2.8923659324645996,0.18,"tensor([-3.4059, -2.1869, -4.9634,  ...,  0.5124, -7.5057,  2.9045],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
698,0.35184618830680847,0.96,1.9341281652450562,0.38,2.7732648849487305,0.24,"tensor([-3.4138, -2.1951, -4.9714,  ...,  0.4890, -7.5098,  2.9102],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
